,date,total,total_p,house,house_p,senate,senate_p,dems,dems_p,gop,gop_p,total_r,dems_r,gop_r,house_r,senate_r
276,2017-04-16,10486,1612,7879,1259,2543,343,5838,1211,4278,333,0.15372878123211903,0.20743405275779375,0.07784011220196353,0.15979185175783728,0.1348800629178136
277,2017-04-23,13252,3407,9700,2634,3531,771,7723,2800,5140,543,0.2570932689405373,0.3625534118865726,0.1056420233463035,0.27154639175257733,0.2183517417162277
278,2017-04-30,14775,4307,11044,3311,3724,996,8942,3469,5264,700,0.29150592216582066,0.38794453142473717,0.13297872340425532,0.299800796812749,0.26745435016111707
279,2017-05-07,11023,2920,7915,2055,3094,864,6902,2334,3671,486,0.26490066225165565,0.3381628513474355,0.13238899482429856,0.25963360707517374,0.2792501616031028
280,2017-05-14,13295,3234,9922,2466,3369,768,7768,2617,5145,535,0.2432493418578413,0.33689495365602473,0.10398445092322643,0.2485386010884902,0.22796081923419412
281,2017-05-21,12848,4060,9643,3075,3193,985,7662,3310,4783,636,0.3160024906600249,0.4320020882276168,0.1329709387413757,0.3188841646790418,0.3084873160037582
282,2017-05-28,9603,2360,7220,1790,2379,570,5659,1794,3610,481,0.24575653441632822,0.3170171408376038,0.1332409972299169,0.24792243767313019,0.23959646910466584
283,2017-06-04,11968,3196,9101,2499,2849,696,6843,2423,4740,678,0.26704545454545453,0.3540844658775391,0.14303797468354432,0.27458521041643774,0.2442962442962443
284,2017-06-11,12978,2513,9672,1756,3289,757,7219,1900,5342,539,0.19363538295577132,0.26319434824767973,0.10089853987270685,0.1815550041356493,0.23016114320462147
285,2017-06-18,13955,3620,10103,2299,3829,1317,8275,2921,5213,585,0.25940523109996416,0.35299093655589125,0.11221945137157108,0.22755617143422746,0.3439540349960825
286,2017-06-25,13632,4153,10324,3057,3292,1093,8261,3269,4942,776,0.3046508215962441,0.39571480450308677,0.15702144880615135,0.2961061604029446,0.33201701093560143
287,2017-07-02,8237,1738,6070,1323,2142,414,4809,1344,3070,329,0.21099915017603496,0.2794759825327511,0.10716612377850163,0.21795716639209226,0.19327731092436976
288,2017-07-09,14035,3719,10727,2797,3293,922,8392,2940,5175,668,0.2649804061275383,0.3503336510962822,0.12908212560386473,0.26074391721823437,0.2799878530215609
289,2017-07-16,13620,3634,10389,2751,3219,882,8078,2909,5089,643,0.26681350954478705,0.3601138895766279,0.12635095303595992,0.26479930695928383,0.2739981360671016
290,2017-07-23,15152,4579,11131,3139,4018,1439,9492,3674,5178,761,0.30220432946145726,0.38706278971765695,0.1469679412900734,0.2820052106728955,0.3581383773021404
291,2017-07-30,10125,1768,7217,1278,2902,490,5584,1215,4169,485,0.1746172839506173,0.21758595988538681,0.11633485248260973,0.17708188998198698,0.16884906960716747
292,2017-08-06,9496,1820,7182,1425,2299,395,5315,1258,3723,470,0.19165964616680708,0.23668861712135467,0.126242277733011,0.1984126984126984,0.17181383210091344
293,2017-08-13,11357,2964,9050,2442,2298,521,6996,2281,3871,563,0.2609844148983006,0.32604345340194396,0.1454404546628778,0.2698342541436464,0.2267188859878155
294,2017-08-20,11280,2333,8667,1919,2595,412,6069,1728,4735,518,0.20682624113475176,0.2847256549678695,0.10939809926082365,0.2214145609784239,0.15876685934489404
295,2017-08-27,10951,1629,8428,1301,2509,328,5339,1156,5003,407,0.14875353848963566,0.21651994755572204,0.08135118928642815,0.15436639772187946,0.13072937425269032
296,2017-09-03,13080,2435,10000,1819,3067,616,7203,1777,5291,548,0.18616207951070338,0.24670276273774816,0.10357210357210357,0.1819,0.20084773394196284
297,2017-09-10,14350,1793,10580,1259,3724,532,7501,1190,6121,538,0.12494773519163763,0.1586455139314758,0.08789413494527037,0.11899810964083175,0.14285714285714285
298,2017-09-17,13498,3694,9599,2380,3866,1312,7748,2919,4980,554,0.27367017335901617,0.3767423851316469,0.11124497991967872,0.24794249400979268,0.33936885669943095
299,2017-09-24,15455,3484,11345,2431,4093,1052,9027,2640,5716,677,0.22542866386282756,0.2924559654370223,0.11843946815955213,0.2142794182459233,0.25702418763742974
300,2017-10-01,13900,2745,10431,2061,3458,682,8127,2097,5085,514,0.1974820143884892,0.25802879291251385,0.10108161258603736,0.19758412424503882,0.19722382880277617
301,2017-10-08,12919,3182,10268,2464,2635,717,8003,2409,4327,628,0.24630389349020823,0.30101212045482945,0.1451351975964872,0.23996883521620568,0.27210626185958253
302,2017-10-15,11831,2401,8732,1530,3088,870,7141,1721,4003,526,0.20294142506973206,0.24100266069177986,0.131401448913315,0.17521759047182775,0.2817357512953368
303,2017-10-22,13549,3110,9954,2278,3568,830,7893,2376,4929,568,0.22953723522031147,0.3010262257696693,0.11523635625887604,0.2288527225236086,0.23262331838565023
304,2017-10-29,14181,3678,10699,2751,3468,925,7991,2667,5437,803,0.2593611169875185,0.33375046927793767,0.1476917417693581,0.2571268342835779,0.26672433679354096
305,2017-11-05,14888,3307,11479,2602,3401,705,8553,2551,5502,594,0.22212520150456744,0.29825792119724076,0.1079607415485278,0.2266747974562244,0.2072919729491326
306,2017-11-12,13895,4500,10653,3400,3231,1100,7871,3567,5241,664,0.3238575026988125,0.45318256892389785,0.12669337912612097,0.31915892236928567,0.3404518724852987
307,2017-11-19,7398,1503,5629,1088,1753,413,4156,1108,2746,276,0.20316301703163017,0.2666025024061598,0.10050983248361253,0.19328477527091845,0.23559612093553908
308,2017-11-26,13431,4975,9556,3298,3871,1677,7970,3887,4657,754,0.3704117340480977,0.4877038895859473,0.16190680695726864,0.34512348262871495,0.4332213898217515
309,2017-12-03,13480,3836,10434,2945,3030,891,7844,2854,4892,781,0.28456973293768545,0.3638449770525242,0.15964840556009813,0.2822503354418248,0.29405940594059404
310,2017-12-10,14853,3953,11451,3022,3377,928,9250,3028,4743,697,0.26614152023160303,0.32735135135135135,0.14695340501792115,0.2639070823508864,0.2748001184483269
311,2017-12-17,13453,4663,10373,3564,3057,1098,7046,3470,5635,894,0.34661413811045866,0.49247800170309397,0.15865128660159716,0.34358430540827145,0.3591756624141315
312,2017-12-24,4838,903,3971,769,853,134,2226,459,2143,351,0.18664737494832576,0.20619946091644206,0.16378908072795148,0.19365399143792494,0.1570926143024619
313,2017-12-31,8985,2128,7024,1692,1957,436,4649,1384,3665,601,0.23683917640511964,0.29769842976984295,0.1639836289222374,0.24088838268792712,0.2227899846704139
314,2018-01-07,14587,3578,10955,2744,3598,834,8170,2527,5583,852,0.24528689929389183,0.30930232558139537,0.15260612573885007,0.2504792332268371,0.23179544191217344
315,2018-01-14,16383,5788,12779,4566,3583,1222,8440,3484,6893,2078,0.35329304767136666,0.4127962085308057,0.30146525460612217,0.35730495343923624,0.3410549818587776
316,2018-01-21,13107,3976,10091,3095,3008,879,6430,2298,5615,1494,0.30334935530632484,0.35738724727838256,0.26607301869991096,0.30670894856803094,0.2922207446808511
317,2018-01-28,17741,5175,14050,4035,3686,1140,8921,3576,7586,1230,0.29169719857956145,0.40085192243022083,0.16214078565779066,0.28718861209964414,0.30927835051546393
318,2018-02-04,13941,3411,10752,2644,3186,767,7510,2303,5386,908,0.2446739832149774,0.3066577896138482,0.16858522094318604,0.24590773809523808,0.24074074074074073
319,2018-02-11,14624,4257,11534,3395,3079,861,8818,3384,4766,652,0.29109682713347923,0.3837604899070084,0.13680234997901805,0.29434714756372465,0.27963624553426436
320,2018-02-18,11354,2087,9190,1647,2163,440,6400,1531,3738,351,0.18381187246785274,0.23921875,0.09390048154093097,0.1792165397170838,0.2034211742949607
321,2018-02-25,14122,2783,10912,2113,3198,669,7902,1973,5024,589,0.1970684039087948,0.24968362439888636,0.11723726114649681,0.1936400293255132,0.20919324577861162
322,2018-03-04,14920,2759,11324,1999,3590,760,7628,1843,5694,688,0.1849195710455764,0.2416098584163608,0.12082894274675096,0.17652772871776756,0.2116991643454039
323,2018-03-11,15196,3009,11438,2283,3747,726,8541,2158,5485,630,0.1980126349039221,0.2526636225266362,0.11485870556061988,0.19959783178877427,0.19375500400320256
324,2018-03-18,16103,3197,12022,2377,4073,820,8976,2193,5748,796,0.19853443457740794,0.24431818181818182,0.13848295059151008,0.19772084511728497,0.20132580407561992
325,2018-03-25,11483,2164,9158,1742,2322,422,5972,1428,4164,519,0.18845249499259775,0.2391158740790355,0.12463976945244956,0.19021620441144355,0.181739879414298
326,2018-04-01,11644,2152,9162,1721,2470,431,6456,1504,3985,449,0.18481621435932669,0.23296158612143741,0.11267252195734002,0.18784108273302771,0.17449392712550607
327,2018-04-08,15254,3509,11759,2640,3489,869,8248,2433,5614,774,0.2300380228136882,0.29498060135790494,0.13786961168507303,0.2245088868101029,0.24906850100315275
328,2018-04-15,15382,3350,11801,2556,3566,794,8020,2336,5954,709,0.217787023794045,0.2912718204488778,0.1190796103459859,0.2165918142530294,0.2226584408300617
329,2018-04-22,14657,3079,11227,2325,3411,754,8102,2223,5206,606,0.21007027358941122,0.2743766971118242,0.11640414905877833,0.20709005077046405,0.22104954558780415
330,2018-04-29,12665,2197,9865,1712,2791,485,6559,1457,4631,484,0.17347019344650613,0.2221375209635615,0.10451306413301663,0.17354282818043587,0.17377284127552847
331,2018-05-06,14670,3383,11115,2489,3543,893,7710,2233,5389,866,0.23060668029993184,0.28962386511024646,0.16069771757283355,0.22393162393162394,0.25204628845611066
332,2018-05-13,15690,3384,12054,2582,3622,802,8360,2413,5516,636,0.21567877629063098,0.28863636363636364,0.11530094271211022,0.21420275427244068,0.2214246272777471
333,2018-05-20,14341,3245,10934,2416,3400,829,7480,2281,5180,670,0.22627431838783907,0.3049465240641711,0.12934362934362933,0.2209621364550942,0.24382352941176472
334,2018-05-27,12275,2046,9640,1567,2616,478,6078,1400,4170,396,0.16668024439918533,0.2303389272787101,0.09496402877697842,0.16255186721991702,0.1827217125382263
335,2018-06-03,16374,3604,12709,2673,3635,929,8553,2648,5473,697,0.2201050445828753,0.309598971121244,0.1273524575187283,0.21032339287119364,0.2555708390646492
336,2018-06-10,16785,4032,12931,2957,3835,1074,8603,2874,6074,723,0.24021447721179626,0.3340695106358247,0.1190319394138953,0.2286752764674039,0.2800521512385919
337,2018-06-17,17763,5533,13866,4303,3885,1230,10125,4133,5419,830,0.31149017620897373,0.4081975308641975,0.15316479055176233,0.31032741958748017,0.3166023166023166
338,2018-06-24,16572,4516,12908,3480,3639,1035,8989,3212,5247,868,0.2725078445570842,0.35732562020246966,0.16542786354107109,0.2696002479082739,0.28441879637262985
339,2018-07-01,10288,2168,8181,1686,2082,480,5347,1504,3483,392,0.21073094867807154,0.2812792219936413,0.1125466551823141,0.2060872753942061,0.23054755043227665
340,2018-07-08,14920,4631,11197,3356,3699,1275,7780,3240,5389,955,0.3103887399463807,0.41645244215938304,0.1772128409723511,0.29972314012681966,0.3446877534468775
341,2018-07-15,15612,5056,11950,3672,3642,1384,8551,3578,5064,982,0.32385344606712785,0.4184305929131096,0.19391785150078988,0.30728033472803346,0.3800109829763866
342,2018-07-22,15450,3909,11821,2877,3617,1031,8054,2732,5503,823,0.2530097087378641,0.33921033027067293,0.14955478829729238,0.24338042466796378,0.28504285319325406
343,2018-07-29,13802,3130,10539,2155,3250,975,7066,2193,4667,587,0.2267787277206202,0.3103594678743278,0.12577673023355473,0.20447860328304393,0.3
344,2018-08-05,12902,2443,10169,1827,2732,616,6868,1685,4161,493,0.18935048829638815,0.2453407105416424,0.11848113434270607,0.17966368374471434,0.22547584187408493
345,2018-08-12,12679,2539,9859,1872,2812,667,6521,1748,4337,531,0.20025238583484503,0.26805704646526607,0.1224348628083929,0.1898772694999493,0.2371977240398293
346,2018-08-19,13275,3718,10114,2804,3158,914,7227,2645,4164,634,0.280075329566855,0.36598865365988653,0.15225744476464936,0.2772394700415266,0.2894236858771374
347,2018-08-26,12739,2660,9793,1997,2937,663,6533,1807,4255,512,0.2088075987126148,0.2765957446808511,0.12032902467685076,0.20392116818135403,0.2257405515832482
348,2018-09-02,14312,3889,10403,2538,3907,1351,7342,2682,5005,776,0.27173001676914477,0.36529555979297196,0.15504495504495505,0.24396808612900125,0.34578960839518813
349,2018-09-09,16026,2918,12364,2081,3655,837,7863,1966,6195,614,0.18207912142768,0.2500317944804782,0.09911218724778047,0.16831122614040764,0.2290013679890561
350,2018-09-16,15366,3067,11545,2057,3815,1010,7560,2016,5741,699,0.1995965117792529,0.26666666666666666,0.1217557916739244,0.17817236899090516,0.26474442988204455
351,2018-09-23,16023,4120,12620,3090,3397,1030,8032,2480,5911,1216,0.25713037508581416,0.30876494023904383,0.20571815259685333,0.24484944532488115,0.30320871357079776
352,2018-09-30,16414,4205,12208,2896,4202,1309,7824,2596,6206,1149,0.25618374558303886,0.331799591002045,0.18514340960360942,0.23722149410222804,0.31151832460732987
353,2018-10-07,15410,3113,11567,2220,3831,893,7324,1707,5799,984,0.20201168072680079,0.23306936100491535,0.16968442834971548,0.1919253047462609,0.2330984077264422
354,2018-10-14,17067,4037,13466,3029,3575,1005,7818,2312,6248,1193,0.2365383488603738,0.2957278076234331,0.19094110115236876,0.22493687806327045,0.2811188811188811
355,2018-10-21,18093,3801,14047,2955,3984,844,8304,2139,6457,1087,0.21008124689106283,0.25758670520231214,0.1683444323989469,0.21036520253434898,0.21184738955823293
356,2018-10-28,19197,3573,15052,2842,4127,730,8865,1894,6832,1211,0.18612283169245195,0.21364918217710097,0.17725409836065573,0.18881211799096465,0.17688393506178823
357,2018-11-04,18161,2709,14476,2114,3657,591,8755,1567,5800,907,0.14916579483508619,0.17898343803540834,0.15637931034482758,0.14603481624758222,0.1616078753076292
358,2018-11-11,11398,2053,8847,1576,2521,476,5805,1237,4231,664,0.1801193191788033,0.21309216192937122,0.15693689435121722,0.1781394823103877,0.18881396271320905
359,2018-11-18,7547,1485,5938,1111,1578,372,3899,941,2622,400,0.19676692725586326,0.24134393434213902,0.15255530129672007,0.1871000336813742,0.23574144486692014
360,2018-11-25,11643,2665,8594,1860,3028,805,6414,1881,3927,557,0.22889289701966847,0.2932647333956969,0.14183855360325948,0.21643006748894578,0.26585204755614267
361,2018-12-02,9855,1929,7387,1367,2455,561,4994,1292,3643,442,0.19573820395738203,0.25871045254305164,0.12132857534998627,0.18505482604575607,0.2285132382892057
362,2018-12-09,11894,2975,8862,2231,3015,743,6547,2087,4024,619,0.25012611400706236,0.31877195662135327,0.15382703777335985,0.2517490408485669,0.24643449419568822
363,2018-12-16,11187,3761,8326,2844,2851,916,6056,2579,4018,876,0.3361937963707875,0.42585865257595773,0.21801891488302638,0.3415805909200096,0.3212907751666082
364,2018-12-23,5040,1530,4081,1204,933,326,2526,1026,1748,342,0.30357142857142855,0.40617577197149646,0.1956521739130435,0.2950257289879931,0.34941050375133975
365,2018-12-30,8905,2295,7278,1815,1606,480,4589,1447,2728,633,0.2577203818079731,0.3153192416648507,0.2320381231671554,0.24938169826875514,0.298879202988792
366,2019-01-06,14670,5593,11769,4408,2893,1185,7693,3673,4421,1088,0.3812542603953647,0.47744702976732095,0.24609816783533137,0.37454329169853,0.40960940200483925
367,2019-01-13,14514,5073,11581,3892,2915,1180,7494,3236,4216,1097,0.34952459694088467,0.43181211635975447,0.26019924098671726,0.3360676970900613,0.40480274442538594
368,2019-01-20,13714,4709,10948,3772,2743,935,6828,2729,4406,1317,0.34337173691118567,0.3996777973052138,0.2989105764866092,0.3445378151260504,0.3408676631425447
369,2019-01-27,13613,3389,10743,2655,2852,732,6642,1879,4619,1069,0.2489532064937927,0.28289671785606746,0.2314353756224291,0.2471376710416085,0.25666199158485276
370,2019-02-03,17874,4277,14377,3398,3419,873,8722,2609,6315,1186,0.2392861139084704,0.299128640220133,0.1878068091844814,0.23634972525561662,0.2553378180754607
371,2019-02-10,15544,3944,12295,3147,3162,791,7639,2132,5136,1270,0.2537313432835821,0.27909412226731245,0.2472741433021807,0.2559577063847092,0.25015812776723595
372,2019-02-17,10496,2539,8350,2042,2102,496,4788,1366,3827,877,0.2419016768292683,0.285296574770259,0.22916122288999216,0.24455089820359283,0.23596574690770694
373,2019-02-24,15922,4335,12497,3379,3373,950,7892,2292,5430,1518,0.27226479085542016,0.2904206791687785,0.2795580110497238,0.2703848923741698,0.2816483842276905
374,2019-03-03,14866,3503,11549,2693,3248,804,7456,1804,4896,1249,0.2356383694336069,0.24195278969957082,0.2551062091503268,0.23318036193609837,0.24753694581280788
375,2019-03-10,14537,3462,11137,2526,3351,928,7666,2170,4580,840,0.2381509252252872,0.2830680928776415,0.18340611353711792,0.22681152913711053,0.27693225902715607
376,2019-03-17,11522,2154,8975,1608,2512,545,5728,1281,3706,602,0.1869467106405138,0.22363826815642457,0.16243928764166216,0.17916434540389972,0.21695859872611464
377,2019-03-24,15400,4279,11661,3117,3711,1161,7992,2448,5083,1303,0.27785714285714286,0.3063063063063063,0.25634467833956326,0.2673012606122974,0.3128536782538399
378,2019-03-31,14106,3272,11026,2459,3062,813,7498,1944,4392,917,0.23195803204310222,0.2592691384369165,0.2087887067395264,0.22301832033375657,0.26551273677335074
379,2019-04-07,13495,3332,10395,2526,3084,806,6958,1963,4177,916,0.24690626157836235,0.28212129922391493,0.21929614555901364,0.243001443001443,0.261348897535668
380,2019-04-14,11131,2583,8895,2083,2216,497,5664,1646,3530,627,0.23205462222621506,0.2906073446327684,0.17762039660056658,0.23417650365373804,0.22427797833935018
381,2019-04-21,11285,2025,8933,1585,2325,438,5643,1281,3615,497,0.179441736818786,0.22700691121743755,0.13748271092669434,0.17743199373110938,0.18838709677419355
382,2019-04-28,14919,3510,11545,2637,3353,872,7667,2080,4840,1022,0.23527046048662778,0.2712925524977175,0.21115702479338844,0.22841056734517107,0.2600656128839845
383,2019-05-05,14542,3537,11168,2666,3358,871,7672,2170,4501,903,0.24322651629762068,0.28284671532846717,0.2006220839813375,0.23871776504297995,0.25938058368076233
384,2019-05-12,14842,3438,11467,2600,3348,838,7628,1947,4836,981,0.23163994070879934,0.2552438384897745,0.20285359801488834,0.2267375948373594,0.25029868578255676
385,2019-05-19,13949,3482,10624,2658,3312,823,7513,2174,4268,847,0.24962362893397377,0.2893651004924797,0.19845360824742267,0.25018825301204817,0.2484903381642512
386,2019-05-26,10872,2390,8460,1853,2397,537,5442,1492,3570,578,0.2198307579102281,0.27416391032708565,0.1619047619047619,0.2190307328605201,0.22403003754693368
387,2019-06-02,14027,2764,10806,2013,3190,748,7678,1642,4162,701,0.19704854922649176,0.21385777546235998,0.1684286400768861,0.18628539700166574,0.23448275862068965
388,2019-06-09,14898,3339,11630,2499,3248,840,7947,1917,4732,1013,0.22412404349577125,0.24122310305775765,0.21407438715131022,0.21487532244196045,0.25862068965517243
389,2019-06-16,14761,3500,11429,2612,3300,888,7661,1995,4803,1048,0.23711130682203102,0.26040986816342515,0.2181969602331876,0.22854142969638638,0.2690909090909091
390,2019-06-23,16031,4371,12510,3318,3475,1048,8489,2403,4883,1303,0.2726592227559104,0.2830722110967134,0.2668441531845177,0.26522781774580334,0.30158273381294964
391,2019-06-30,10429,2395,8360,1896,2036,498,4889,1288,3558,731,0.22964809665356217,0.2634485579873185,0.20545250140528387,0.22679425837320574,0.24459724950884087
392,2019-07-07,14628,4048,11626,3093,2984,953,7565,2398,4539,1001,0.27672955974842767,0.31698612029081297,0.22053315708305793,0.2660416308274557,0.31936997319034854
393,2019-07-14,15656,4524,12599,3686,3031,838,8128,2511,4747,1284,0.2889626980071538,0.3089320866141732,0.2704866231303982,0.2925629018176046,0.2764764104256021
394,2019-07-21,15195,4310,12061,3436,3094,871,7592,2413,5050,1344,0.2836459361632116,0.3178345626975764,0.26613861386138615,0.28488516706740735,0.2815126050420168
395,2019-07-28,12639,3208,9564,2281,3038,925,6502,1897,4169,985,0.25381754885671337,0.29175638265149184,0.23626769009354762,0.23849853617733166,0.304476629361422
396,2019-08-04,11991,3045,9626,2479,2287,562,6587,1893,3395,696,0.2539404553415061,0.28738424168817367,0.20500736377025036,0.2575316850197382,0.24573677306515085
397,2019-08-11,11164,2899,9025,2337,2092,560,5372,1696,3770,811,0.2596739519885346,0.31571109456440805,0.21511936339522547,0.25894736842105265,0.2676864244741874
398,2019-08-18,11078,2773,8802,2179,2201,590,5022,1495,3584,781,0.2503159415056869,0.2976901632815611,0.21791294642857142,0.2475573733242445,0.2680599727396638
399,2019-08-25,11176,2397,8883,1835,2214,556,5110,1337,3929,712,0.21447745168217608,0.26164383561643834,0.18121659455332145,0.20657435551052572,0.25112917795844625
400,2019-09-01,11092,2373,8754,1878,2238,487,5315,1447,3705,550,0.21393797331410025,0.2722483537158984,0.1484480431848853,0.2145305003427005,0.21760500446827524
401,2019-09-08,14588,3279,11455,2503,3022,770,6922,1851,5063,975,0.22477378667397863,0.26740826350765673,0.1925735729804464,0.21850720209515495,0.25479814692256786
402,2019-09-15,14882,3790,11633,2924,3182,865,7297,2088,4919,1170,0.2546700712269856,0.2861449910922297,0.23785322219963406,0.25135390698873894,0.27184160905091137
403,2019-09-22,15343,5195,12084,4145,3174,1042,7856,2864,4966,1628,0.33859088835299483,0.3645621181262729,0.3278292388240032,0.34301555776233034,0.32829237555135476
404,2019-09-29,13273,3814,10614,3110,2578,699,6366,1972,4671,1418,0.2873502599261659,0.3097706566132579,0.30357525155213017,0.29300923308837384,0.27114041892940266
405,2019-10-06,13629,4062,10791,3195,2723,862,6844,2194,4408,1377,0.2980409421087387,0.32057276446522504,0.31238656987295826,0.29608006672226855,0.3165626147631289
406,2019-10-13,13698,3991,10770,3070,2846,916,6928,2164,4413,1341,0.29135640239451016,0.3123556581986143,0.3038749150237933,0.2850510677808728,0.3218552354181307
407,2019-10-20,14954,4678,11733,3712,3156,960,7064,2272,5363,1881,0.312825999732513,0.32163080407701017,0.3507365280626515,0.316372624222279,0.3041825095057034
408,2019-10-27,16398,4485,12990,3514,3344,971,7847,1925,5720,2016,0.2735089645078668,0.24531668153434433,0.35244755244755244,0.2705157813702848,0.29037081339712917
409,2019-11-03,13629,3762,10587,2904,2960,856,6497,1963,4646,1382,0.27602905569007263,0.3021394489764507,0.29746018080068876,0.2742986681779541,0.2891891891891892
410,2019-11-10,16507,5256,13414,4405,3033,848,7682,2385,6137,2300,0.31841037135760586,0.31046602447279353,0.3747759491608278,0.3283882510809602,0.2795911638641609
411,2019-11-17,16999,5713,13742,4840,3157,869,7996,2515,6398,2605,0.3360785928584034,0.3145322661330665,0.407158487027196,0.3522049192257313,0.27526132404181186
412,2019-11-24,8908,1987,7165,1666,1617,316,3871,864,3335,829,0.22305792546026043,0.22319814001549987,0.24857571214392804,0.2325191905094208,0.19542362399505256
